$OR;D2 
* From-Time  To-Time 
8.00 9.00 
* Factor
1.00
* some
* additional
* comments
		9162028		9162028		9
		9162028		9162038		19
		9162028		9162043		4
		9162028		9162044		2
		9162028		9162045		1
		9162028		9162046		1
		9162028		9162047		1
		9162028		9162048		2
		9162028		9162058		1
		9162028		9162059		0
		9162028		9162060		1
		9162028		9162061		1
		9162028		9162062		1
		9162028		9162063		1
		9162028		9162064		7
		9162028		9162065		3
		9162028		9162066		4
		9162028		9162067		4
		9162028		9162068		6
		9162028		9162069		4
		9162028		9162070		10
		9162028		9162071		3
		9162028		9162072		3
		9162028		9162074		1
		9162028		9162075		4
		9162028		9162078		5
		9162028		9162084		7
		9162028		9162085		5
		9162028		9162087		1
		9162028		9162090		1
		9162028		9162091		1
		9162028		9162092		11
		9162028		9162094		1
		9162028		9162095		1
		9162028		9162099		1
		9162028		9162101		3
		9162028		9162104		3
		9162028		9162105		2
		9162028		9162108		0
		9162028		9162109		1
		9162028		9162110		1
		9162028		9162111		8
		9162028		9162112		1
		9162028		9162113		2
		9162028		9162122		4
		9162028		9162123		9
		9162028		9162124		4
		9162028		9162125		6
		9162028		9162126		20
		9162028		9162127		10
		9162028		9162129		4
		9162028		9162132		0
		9162028		9162133		1
		9162028		9162140		2
		9162028		9162159		1
		9162028		9162160		7
		9162028		9162161		2
		9162028		9162162		4
		9162028		9162163		1
		9162038		9162000		4
		9162038		9162025		10
		9162038		9162028		7
		9162038		9162038		977
		9162038		9162043		140
		9162038		9162044		97
		9162038		9162045		26
		9162038		9162046		9
		9162038		9162047		14
		9162038		9162048		21
		9162038		9162058		13
		9162038		9162059		7
		9162038		9162060		6
		9162038		9162061		18
		9162038		9162062		12
		9162038		9162063		6
		9162038		9162064		175
		9162038		9162065		72
		9162038		9162066		80
		9162038		9162067		54
		9162038		9162068		23
		9162038		9162069		4
		9162038		9162070		8
		9162038		9162071		26
		9162038		9162072		17
		9162038		9162074		21
		9162038		9162075		60
		9162038		9162078		40
		9162038		9162084		22
		9162038		9162085		15
		9162038		9162087		14
		9162038		9162090		12
		9162038		9162091		9
		9162038		9162092		6
		9162038		9162094		19
		9162038		9162095		11
		9162038		9162099		9
		9162038		9162101		29
		9162038		9162104		53
		9162038		9162105		13
		9162038		9162108		11
		9162038		9162109		14
		9162038		9162110		8
		9162038		9162111		8
		9162038		9162112		14
		9162038		9162113		21
		9162038		9162122		8
		9162038		9162123		51
		9162038		9162124		6
		9162038		9162125		6
		9162038		9162126		44
		9162038		9162127		6
		9162038		9162129		28
		9162038		9162132		12
		9162038		9162133		11
		9162038		9162140		23
		9162038		9162159		9
		9162038		9162160		122
		9162038		9162161		49
		9162038		9162162		36
		9162038		9162163		13
		9162043		9162000		2
		9162043		9162025		3
		9162043		9162028		3
		9162043		9162038		168
		9162043		9162043		0
		9162043		9162044		34
		9162043		9162045		7
		9162043		9162046		3
		9162043		9162047		4
		9162043		9162048		6
		9162043		9162058		3
		9162043		9162059		2
		9162043		9162060		1
		9162043		9162061		4
		9162043		9162062		3
		9162043		9162063		2
		9162043		9162064		34
		9162043		9162065		16
		9162043		9162066		35
		9162043		9162067		41
		9162043		9162068		10
		9162043		9162069		1
		9162043		9162070		3
		9162043		9162071		10
		9162043		9162072		8
		9162043		9162074		5
		9162043		9162075		17
		9162043		9162078		28
		9162043		9162084		7
		9162043		9162085		6
		9162043		9162087		3
		9162043		9162090		5
		9162043		9162091		2
		9162043		9162092		2
		9162043		9162094		5
		9162043		9162095		3
		9162043		9162099		2
		9162043		9162101		10
		9162043		9162104		23
		9162043		9162105		5
		9162043		9162108		1
		9162043		9162109		2
		9162043		9162110		2
		9162043		9162111		2
		9162043		9162112		4
		9162043		9162113		5
		9162043		9162122		2
		9162043		9162123		17
		9162043		9162124		2
		9162043		9162125		2
		9162043		9162126		14
		9162043		9162127		2
		9162043		9162129		12
		9162043		9162132		3
		9162043		9162133		3
		9162043		9162140		4
		9162043		9162159		3
		9162043		9162160		31
		9162043		9162161		7
		9162043		9162162		11
		9162043		9162163		3
		9162044		9162000		1
		9162044		9162025		3
		9162044		9162028		2
		9162044		9162038		161
		9162044		9162043		49
		9162044		9162044		0
		9162044		9162045		20
		9162044		9162046		6
		9162044		9162047		8
		9162044		9162048		9
		9162044		9162058		3
		9162044		9162059		2
		9162044		9162060		1
		9162044		9162061		4
		9162044		9162062		3
		9162044		9162063		1
		9162044		9162064		33
		9162044		9162065		12
		9162044		9162066		22
		9162044		9162067		29
		9162044		9162068		9
		9162044		9162069		1
		9162044		9162070		3
		9162044		9162071		7
		9162044		9162072		6
		9162044		9162074		6
		9162044		9162075		23
		9162044		9162078		19
		9162044		9162084		7
		9162044		9162085		7
		9162044		9162087		2
		9162044		9162090		17
		9162044		9162091		4
		9162044		9162092		2
		9162044		9162094		4
		9162044		9162095		1
		9162044		9162099		4
		9162044		9162101		9
		9162044		9162104		23
		9162044		9162105		7
		9162044		9162108		4
		9162044		9162109		6
		9162044		9162110		7
		9162044		9162111		3
		9162044		9162112		5
		9162044		9162113		5
		9162044		9162122		1
		9162044		9162123		15
		9162044		9162124		1
		9162044		9162125		2
		9162044		9162126		13
		9162044		9162127		1
		9162044		9162129		11
		9162044		9162132		10
		9162044		9162133		12
		9162044		9162140		9
		9162044		9162159		5
		9162044		9162160		49
		9162044		9162161		32
		9162044		9162162		10
		9162044		9162163		4
		9162045		9162000		1
		9162045		9162025		1
		9162045		9162028		1
		9162045		9162038		36
		9162045		9162043		9
		9162045		9162044		17
		9162045		9162045		0
		9162045		9162046		5
		9162045		9162047		4
		9162045		9162048		6
		9162045		9162058		1
		9162045		9162059		0
		9162045		9162060		1
		9162045		9162061		3
		9162045		9162062		1
		9162045		9162063		0
		9162045		9162064		15
		9162045		9162065		4
		9162045		9162066		5
		9162045		9162067		6
		9162045		9162068		2
		9162045		9162069		0
		9162045		9162070		1
		9162045		9162071		2
		9162045		9162072		2
		9162045		9162074		2
		9162045		9162075		10
		9162045		9162078		5
		9162045		9162084		2
		9162045		9162085		2
		9162045		9162087		2
		9162045		9162090		7
		9162045		9162091		3
		9162045		9162092		1
		9162045		9162094		1
		9162045		9162095		0
		9162045		9162099		4
		9162045		9162101		2
		9162045		9162104		5
		9162045		9162105		3
		9162045		9162108		4
		9162045		9162109		8
		9162045		9162110		6
		9162045		9162111		1
		9162045		9162112		1
		9162045		9162113		1
		9162045		9162122		0
		9162045		9162123		4
		9162045		9162124		0
		9162045		9162125		1
		9162045		9162126		4
		9162045		9162127		1
		9162045		9162129		2
		9162045		9162132		8
		9162045		9162133		12
		9162045		9162140		7
		9162045		9162159		4
		9162045		9162160		30
		9162045		9162161		16
		9162045		9162162		2
		9162045		9162163		1
		9162046		9162000		1
		9162046		9162025		1
		9162046		9162028		0
		9162046		9162038		16
		9162046		9162043		3
		9162046		9162044		4
		9162046		9162045		6
		9162046		9162046		10
		9162046		9162047		16
		9162046		9162048		18
		9162046		9162058		2
		9162046		9162059		2
		9162046		9162060		1
		9162046		9162061		2
		9162046		9162062		2
		9162046		9162063		0
		9162046		9162064		19
		9162046		9162065		5
		9162046		9162066		4
		9162046		9162067		3
		9162046		9162068		2
		9162046		9162069		0
		9162046		9162070		1
		9162046		9162071		2
		9162046		9162072		1
		9162046		9162074		3
		9162046		9162075		19
		9162046		9162078		2
		9162046		9162084		1
		9162046		9162085		0
		9162046		9162087		2
		9162046		9162090		1
		9162046		9162091		3
		9162046		9162092		1
		9162046		9162094		2
		9162046		9162095		1
		9162046		9162099		6
		9162046		9162101		1
		9162046		9162104		2
		9162046		9162105		1
		9162046		9162108		7
		9162046		9162109		9
		9162046		9162110		4
		9162046		9162111		1
		9162046		9162112		1
		9162046		9162113		1
		9162046		9162122		1
		9162046		9162123		2
		9162046		9162124		0
		9162046		9162125		0
		9162046		9162126		2
		9162046		9162127		0
		9162046		9162129		1
		9162046		9162132		5
		9162046		9162133		7
		9162046		9162140		12
		9162046		9162159		3
		9162046		9162160		36
		9162046		9162161		8
		9162046		9162162		2
		9162046		9162163		2
		9162047		9162000		1
		9162047		9162025		1
		9162047		9162028		0
		9162047		9162038		29
		9162047		9162043		6
		9162047		9162044		6
		9162047		9162045		6
		9162047		9162046		18
		9162047		9162047		51
		9162047		9162048		49
		9162047		9162058		4
		9162047		9162059		3
		9162047		9162060		1
		9162047		9162061		6
		9162047		9162062		2
		9162047		9162063		2
		9162047		9162064		33
		9162047		9162065		10
		9162047		9162066		8
		9162047		9162067		6
		9162047		9162068		3
		9162047		9162069		1
		9162047		9162070		1
		9162047		9162071		2
		9162047		9162072		1
		9162047		9162074		6
		9162047		9162075		31
		9162047		9162078		3
		9162047		9162084		2
		9162047		9162085		1
		9162047		9162087		3
		9162047		9162090		2
		9162047		9162091		7
		9162047		9162092		1
		9162047		9162094		3
		9162047		9162095		1
		9162047		9162099		10
		9162047		9162101		3
		9162047		9162104		2
		9162047		9162105		1
		9162047		9162108		15
		9162047		9162109		8
		9162047		9162110		3
		9162047		9162111		1
		9162047		9162112		2
		9162047		9162113		3
		9162047		9162122		0
		9162047		9162123		5
		9162047		9162124		0
		9162047		9162125		1
		9162047		9162126		3
		9162047		9162127		1
		9162047		9162129		1
		9162047		9162132		5
		9162047		9162133		5
		9162047		9162140		23
		9162047		9162159		5
		9162047		9162160		57
		9162047		9162161		8
		9162047		9162162		2
		9162047		9162163		4
		9162048		9162000		0
		9162048		9162025		1
		9162048		9162028		0
		9162048		9162038		32
		9162048		9162043		7
		9162048		9162044		6
		9162048		9162045		5
		9162048		9162046		18
		9162048		9162047		39
		9162048		9162048		0
		9162048		9162058		5
		9162048		9162059		5
		9162048		9162060		2
		9162048		9162061		10
		9162048		9162062		5
		9162048		9162063		2
		9162048		9162064		45
		9162048		9162065		11
		9162048		9162066		10
		9162048		9162067		6
		9162048		9162068		3
		9162048		9162069		0
		9162048		9162070		1
		9162048		9162071		2
		9162048		9162072		1
		9162048		9162074		10
		9162048		9162075		75
		9162048		9162078		4
		9162048		9162084		1
		9162048		9162085		1
		9162048		9162087		5
		9162048		9162090		2
		9162048		9162091		4
		9162048		9162092		1
		9162048		9162094		4
		9162048		9162095		2
		9162048		9162099		6
		9162048		9162101		3
		9162048		9162104		3
		9162048		9162105		1
		9162048		9162108		9
		9162048		9162109		6
		9162048		9162110		3
		9162048		9162111		1
		9162048		9162112		3
		9162048		9162113		4
		9162048		9162122		0
		9162048		9162123		5
		9162048		9162124		0
		9162048		9162125		0
		9162048		9162126		4
		9162048		9162127		1
		9162048		9162129		1
		9162048		9162132		5
		9162048		9162133		5
		9162048		9162140		14
		9162048		9162159		3
		9162048		9162160		69
		9162048		9162161		10
		9162048		9162162		3
		9162048		9162163		5
		9162058		9162000		1
		9162058		9162025		1
		9162058		9162028		0
		9162058		9162038		26
		9162058		9162043		4
		9162058		9162044		3
		9162058		9162045		2
		9162058		9162046		2
		9162058		9162047		4
		9162058		9162048		6
		9162058		9162058		21
		9162058		9162059		9
		9162058		9162060		17
		9162058		9162061		8
		9162058		9162062		21
		9162058		9162063		12
		9162058		9162064		31
		9162058		9162065		19
		9162058		9162066		14
		9162058		9162067		6
		9162058		9162068		4
		9162058		9162069		0
		9162058		9162070		1
		9162058		9162071		2
		9162058		9162072		1
		9162058		9162074		8
		9162058		9162075		17
		9162058		9162078		2
		9162058		9162084		1
		9162058		9162085		0
		9162058		9162087		13
		9162058		9162090		0
		9162058		9162091		1
		9162058		9162092		0
		9162058		9162094		17
		9162058		9162095		13
		9162058		9162099		1
		9162058		9162101		10
		9162058		9162104		2
		9162058		9162105		0
		9162058		9162108		1
		9162058		9162109		1
		9162058		9162110		1
		9162058		9162111		1
		9162058		9162112		8
		9162058		9162113		17
		9162058		9162122		0
		9162058		9162123		4
		9162058		9162124		1
		9162058		9162125		1
		9162058		9162126		3
		9162058		9162127		1
		9162058		9162129		2
		9162058		9162132		1
		9162058		9162133		1
		9162058		9162140		4
		9162058		9162159		1
		9162058		9162160		21
		9162058		9162161		3
		9162058		9162162		2
		9162058		9162163		18
		9162059		9162000		0
		9162059		9162025		0
		9162059		9162028		1
		9162059		9162038		30
		9162059		9162043		5
		9162059		9162044		3
		9162059		9162045		2
		9162059		9162046		3
		9162059		9162047		5
		9162059		9162048		11
		9162059		9162058		15
		9162059		9162059		0
		9162059		9162060		11
		9162059		9162061		7
		9162059		9162062		11
		9162059		9162063		7
		9162059		9162064		34
		9162059		9162065		12
		9162059		9162066		12
		9162059		9162067		6
		9162059		9162068		3
		9162059		9162069		0
		9162059		9162070		1
		9162059		9162071		3
		9162059		9162072		1
		9162059		9162074		17
		9162059		9162075		36
		9162059		9162078		3
		9162059		9162084		1
		9162059		9162085		1
		9162059		9162087		9
		9162059		9162090		1
		9162059		9162091		2
		9162059		9162092		0
		9162059		9162094		10
		9162059		9162095		6
		9162059		9162099		2
		9162059		9162101		7
		9162059		9162104		2
		9162059		9162105		0
		9162059		9162108		1
		9162059		9162109		2
		9162059		9162110		1
		9162059		9162111		0
		9162059		9162112		5
		9162059		9162113		9
		9162059		9162122		1
		9162059		9162123		5
		9162059		9162124		0
		9162059		9162125		0
		9162059		9162126		4
		9162059		9162127		0
		9162059		9162129		2
		9162059		9162132		2
		9162059		9162133		2
		9162059		9162140		7
		9162059		9162159		2
		9162059		9162160		25
		9162059		9162161		4
		9162059		9162162		3
		9162059		9162163		15
		9162060		9162000		1
		9162060		9162025		1
		9162060		9162028		1
		9162060		9162038		28
		9162060		9162043		5
		9162060		9162044		2
		9162060		9162045		1
		9162060		9162046		2
		9162060		9162047		3
		9162060		9162048		5
		9162060		9162058		20
		9162060		9162059		9
		9162060		9162060		26
		9162060		9162061		5
		9162060		9162062		16
		9162060		9162063		13
		9162060		9162064		26
		9162060		9162065		17
		9162060		9162066		16
		9162060		9162067		5
		9162060		9162068		5
		9162060		9162069		1
		9162060		9162070		1
		9162060		9162071		3
		9162060		9162072		2
		9162060		9162074		7
		9162060		9162075		15
		9162060		9162078		2
		9162060		9162084		1
		9162060		9162085		1
		9162060		9162087		9
		9162060		9162090		1
		9162060		9162091		1
		9162060		9162092		1
		9162060		9162094		21
		9162060		9162095		23
		9162060		9162099		1
		9162060		9162101		13
		9162060		9162104		2
		9162060		9162105		1
		9162060		9162108		1
		9162060		9162109		1
		9162060		9162110		1
		9162060		9162111		1
		9162060		9162112		13
		9162060		9162113		30
		9162060		9162122		1
		9162060		9162123		6
		9162060		9162124		0
		9162060		9162125		0
		9162060		9162126		4
		9162060		9162127		1
		9162060		9162129		1
		9162060		9162132		2
		9162060		9162133		1
		9162060		9162140		4
		9162060		9162159		1
		9162060		9162160		20
		9162060		9162161		3
		9162060		9162162		3
		9162060		9162163		13
		9162061		9162000		0
		9162061		9162025		0
		9162061		9162028		1
		9162061		9162038		28
		9162061		9162043		5
		9162061		9162044		3
		9162061		9162045		2
		9162061		9162046		3
		9162061		9162047		5
		9162061		9162048		10
		9162061		9162058		7
		9162061		9162059		4
		9162061		9162060		4
		9162061		9162061		0
		9162061		9162062		8
		9162061		9162063		4
		9162061		9162064		59
		9162061		9162065		19
		9162061		9162066		11
		9162061		9162067		8
		9162061		9162068		4
		9162061		9162069		0
		9162061		9162070		1
		9162061		9162071		3
		9162061		9162072		1
		9162061		9162074		27
		9162061		9162075		43
		9162061		9162078		3
		9162061		9162084		1
		9162061		9162085		1
		9162061		9162087		12
		9162061		9162090		1
		9162061		9162091		2
		9162061		9162092		0
		9162061		9162094		4
		9162061		9162095		3
		9162061		9162099		1
		9162061		9162101		5
		9162061		9162104		1
		9162061		9162105		1
		9162061		9162108		1
		9162061		9162109		1
		9162061		9162110		1
		9162061		9162111		0
		9162061		9162112		3
		9162061		9162113		6
		9162061		9162122		1
		9162061		9162123		5
		9162061		9162124		0
		9162061		9162125		0
		9162061		9162126		3
		9162061		9162127		1
		9162061		9162129		1
		9162061		9162132		2
		9162061		9162133		2
		9162061		9162140		4
		9162061		9162159		2
		9162061		9162160		33
		9162061		9162161		5
		9162061		9162162		3
		9162061		9162163		10
		9162062		9162000		0
		9162062		9162025		0
		9162062		9162028		0
		9162062		9162038		39
		9162062		9162043		6
		9162062		9162044		3
		9162062		9162045		2
		9162062		9162046		3
		9162062		9162047		5
		9162062		9162048		8
		9162062		9162058		26
		9162062		9162059		9
		9162062		9162060		18
		9162062		9162061		12
		9162062		9162062		0
		9162062		9162063		18
		9162062		9162064		44
		9162062		9162065		48
		9162062		9162066		27
		9162062		9162067		8
		9162062		9162068		5
		9162062		9162069		0
		9162062		9162070		1
		9162062		9162071		3
		9162062		9162072		1
		9162062		9162074		8
		9162062		9162075		24
		9162062		9162078		4
		9162062		9162084		2
		9162062		9162085		1
		9162062		9162087		21
		9162062		9162090		1
		9162062		9162091		1
		9162062		9162092		1
		9162062		9162094		32
		9162062		9162095		20
		9162062		9162099		2
		9162062		9162101		22
		9162062		9162104		2
		9162062		9162105		1
		9162062		9162108		1
		9162062		9162109		1
		9162062		9162110		1
		9162062		9162111		0
		9162062		9162112		9
		9162062		9162113		19
		9162062		9162122		1
		9162062		9162123		6
		9162062		9162124		0
		9162062		9162125		1
		9162062		9162126		5
		9162062		9162127		0
		9162062		9162129		2
		9162062		9162132		2
		9162062		9162133		1
		9162062		9162140		5
		9162062		9162159		2
		9162062		9162160		29
		9162062		9162161		4
		9162062		9162162		4
		9162062		9162163		20
		9162063		9162000		1
		9162063		9162025		0
		9162063		9162028		1
		9162063		9162038		20
		9162063		9162043		3
		9162063		9162044		2
		9162063		9162045		1
		9162063		9162046		1
		9162063		9162047		2
		9162063		9162048		5
		9162063		9162058		14
		9162063		9162059		6
		9162063		9162060		13
		9162063		9162061		5
		9162063		9162062		17
		9162063		9162063		0
		9162063		9162064		22
		9162063		9162065		18
		9162063		9162066		13
		9162063		9162067		5
		9162063		9162068		3
		9162063		9162069		0
		9162063		9162070		0
		9162063		9162071		2
		9162063		9162072		0
		9162063		9162074		5
		9162063		9162075		13
		9162063		9162078		2
		9162063		9162084		1
		9162063		9162085		0
		9162063		9162087		9
		9162063		9162090		1
		9162063		9162091		0
		9162063		9162092		1
		9162063		9162094		20
		9162063		9162095		16
		9162063		9162099		1
		9162063		9162101		13
		9162063		9162104		1
		9162063		9162105		0
		9162063		9162108		0
		9162063		9162109		1
		9162063		9162110		1
		9162063		9162111		1
		9162063		9162112		8
		9162063		9162113		15
		9162063		9162122		1
		9162063		9162123		4
		9162063		9162124		0
		9162063		9162125		1
		9162063		9162126		2
		9162063		9162127		0
		9162063		9162129		1
		9162063		9162132		0
		9162063		9162133		1
		9162063		9162140		2
		9162063		9162159		0
		9162063		9162160		15
		9162063		9162161		2
		9162063		9162162		2
		9162063		9162163		12
		9162064		9162000		1
		9162064		9162025		3
		9162064		9162028		3
		9162064		9162038		193
		9162064		9162043		29
		9162064		9162044		17
		9162064		9162045		10
		9162064		9162046		13
		9162064		9162047		21
		9162064		9162048		37
		9162064		9162058		22
		9162064		9162059		14
		9162064		9162060		10
		9162064		9162061		45
		9162064		9162062		22
		9162064		9162063		11
		9162064		9162064		239
		9162064		9162065		89
		9162064		9162066		53
		9162064		9162067		45
		9162064		9162068		18
		9162064		9162069		1
		9162064		9162070		3
		9162064		9162071		14
		9162064		9162072		6
		9162064		9162074		42
		9162064		9162075		120
		9162064		9162078		13
		9162064		9162084		4
		9162064		9162085		3
		9162064		9162087		38
		9162064		9162090		3
		9162064		9162091		5
		9162064		9162092		3
		9162064		9162094		19
		9162064		9162095		11
		9162064		9162099		7
		9162064		9162101		19
		9162064		9162104		10
		9162064		9162105		3
		9162064		9162108		6
		9162064		9162109		8
		9162064		9162110		4
		9162064		9162111		2
		9162064		9162112		9
		9162064		9162113		17
		9162064		9162122		3
		9162064		9162123		21
		9162064		9162124		1
		9162064		9162125		2
		9162064		9162126		15
		9162064		9162127		2
		9162064		9162129		7
		9162064		9162132		7
		9162064		9162133		7
		9162064		9162140		17
		9162064		9162159		5
		9162064		9162160		182
		9162064		9162161		24
		9162064		9162162		14
		9162064		9162163		24
		9162065		9162000		1
		9162065		9162025		2
		9162065		9162028		2
		9162065		9162038		105
		9162065		9162043		19
		9162065		9162044		8
		9162065		9162045		4
		9162065		9162046		4
		9162065		9162047		8
		9162065		9162048		12
		9162065		9162058		17
		9162065		9162059		6
		9162065		9162060		11
		9162065		9162061		18
		9162065		9162062		33
		9162065		9162063		12
		9162065		9162064		110
		9162065		9162065		98
		9162065		9162066		62
		9162065		9162067		31
		9162065		9162068		11
		9162065		9162069		1
		9162065		9162070		2
		9162065		9162071		9
		9162065		9162072		4
		9162065		9162074		14
		9162065		9162075		40
		9162065		9162078		8
		9162065		9162084		3
		9162065		9162085		2
		9162065		9162087		27
		9162065		9162090		2
		9162065		9162091		2
		9162065		9162092		1
		9162065		9162094		47
		9162065		9162095		16
		9162065		9162099		3
		9162065		9162101		44
		9162065		9162104		6
		9162065		9162105		2
		9162065		9162108		2
		9162065		9162109		3
		9162065		9162110		2
		9162065		9162111		2
		9162065		9162112		14
		9162065		9162113		18
		9162065		9162122		2
		9162065		9162123		14
		9162065		9162124		1
		9162065		9162125		1
		9162065		9162126		11
		9162065		9162127		2
		9162065		9162129		5
		9162065		9162132		3
		9162065		9162133		2
		9162065		9162140		7
		9162065		9162159		2
		9162065		9162160		57
		9162065		9162161		10
		9162065		9162162		9
		9162065		9162163		14
		9162066		9162000		0
		9162066		9162025		2
		9162066		9162028		2
		9162066		9162038		93
		9162066		9162043		34
		9162066		9162044		13
		9162066		9162045		4
		9162066		9162046		3
		9162066		9162047		5
		9162066		9162048		8
		9162066		9162058		10
		9162066		9162059		4
		9162066		9162060		7
		9162066		9162061		9
		9162066		9162062		14
		9162066		9162063		7
		9162066		9162064		56
		9162066		9162065		53
		9162066		9162066		83
		9162066		9162067		58
		9162066		9162068		22
		9162066		9162069		1
		9162066		9162070		3
		9162066		9162071		15
		9162066		9162072		6
		9162066		9162074		8
		9162066		9162075		21
		9162066		9162078		13
		9162066		9162084		5
		9162066		9162085		3
		9162066		9162087		9
		9162066		9162090		2
		9162066		9162091		2
		9162066		9162092		2
		9162066		9162094		28
		9162066		9162095		16
		9162066		9162099		2
		9162066		9162101		38
		9162066		9162104		8
		9162066		9162105		2
		9162066		9162108		1
		9162066		9162109		3
		9162066		9162110		1
		9162066		9162111		2
		9162066		9162112		17
		9162066		9162113		25
		9162066		9162122		2
		9162066		9162123		17
		9162066		9162124		1
		9162066		9162125		2
		9162066		9162126		11
		9162066		9162127		2
		9162066		9162129		6
		9162066		9162132		2
		9162066		9162133		2
		9162066		9162140		4
		9162066		9162159		2
		9162066		9162160		33
		9162066		9162161		8
		9162066		9162162		14
		9162066		9162163		8
		9162067		9162000		1
		9162067		9162025		2
		9162067		9162028		2
		9162067		9162038		74
		9162067		9162043		50
		9162067		9162044		25
		9162067		9162045		6
		9162067		9162046		3
		9162067		9162047		4
		9162067		9162048		6
		9162067		9162058		5
		9162067		9162059		2
		9162067		9162060		2
		9162067		9162061		7
		9162067		9162062		4
		9162067		9162063		2
		9162067		9162064		56
		9162067		9162065		30
		9162067		9162066		69
		9162067		9162067		0
		9162067		9162068		16
		9162067		9162069		1
		9162067		9162070		3
		9162067		9162071		16
		9162067		9162072		9
		9162067		9162074		6
		9162067		9162075		18
		9162067		9162078		19
		9162067		9162084		6
		9162067		9162085		4
		9162067		9162087		6
		9162067		9162090		2
		9162067		9162091		2
		9162067		9162092		2
		9162067		9162094		7
		9162067		9162095		4
		9162067		9162099		1
		9162067		9162101		16
		9162067		9162104		10
		9162067		9162105		4
		9162067		9162108		1
		9162067		9162109		2
		9162067		9162110		2
		9162067		9162111		2
		9162067		9162112		6
		9162067		9162113		8
		9162067		9162122		3
		9162067		9162123		21
		9162067		9162124		3
		9162067		9162125		2
		9162067		9162126		19
		9162067		9162127		2
		9162067		9162129		17
		9162067		9162132		3
		9162067		9162133		3
		9162067		9162140		4
		9162067		9162159		2
		9162067		9162160		27
		9162067		9162161		7
		9162067		9162162		19
		9162067		9162163		4
		9162068		9162000		1
		9162068		9162025		5
		9162068		9162028		5
		9162068		9162038		52
		9162068		9162043		15
		9162068		9162044		8
		9162068		9162045		3
		9162068		9162046		2
		9162068		9162047		4
		9162068		9162048		5
		9162068		9162058		4
		9162068		9162059		2
		9162068		9162060		3
		9162068		9162061		4
		9162068		9162062		3
		9162068		9162063		2
		9162068		9162064		33
		9162068		9162065		14
		9162068		9162066		33
		9162068		9162067		20
		9162068		9162068		76
		9162068		9162069		2
		9162068		9162070		8
		9162068		9162071		33
		9162068		9162072		7
		9162068		9162074		5
		9162068		9162075		14
		9162068		9162078		13
		9162068		9162084		7
		9162068		9162085		6
		9162068		9162087		3
		9162068		9162090		2
		9162068		9162091		1
		9162068		9162092		3
		9162068		9162094		6
		9162068		9162095		4
		9162068		9162099		1
		9162068		9162101		27
		9162068		9162104		8
		9162068		9162105		3
		9162068		9162108		1
		9162068		9162109		1
		9162068		9162110		1
